Id,FullName,KnownName,Nationality,ShirtNumber,PreferredFoot,TeamId,PhotoUrl,Position,CreatedAt,UpdatedAt
22029,Kevin Vázquez Comesaña,Kevin Vázquez Comesaña,Spain,,Left,7,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22041,Marko Livaja,Marko Livaja,Croatia,,Right,7,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22102,Adriano Correia Claro,Adriano Correia Claro,Brazil,,Left,7,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22107,Thierry Rendall Correia,Thierry Rendall Correia,Portugal,,Right,7,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22128,Robin Aime Robert Le Normand,Robin Aime Robert Le Normand,France,,Right,7,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22129,Valery Fernández Estrada,Valery Fernández Estrada,Spain,,Right,7,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22140,Domingos Quina,Domingos Quina,Portugal,,Right,7,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22197,Juan Miranda González,Juan Miranda González,Spain,,Left,7,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22199,Sergio Gómez Martín,Sergio Gómez Martín,Spain,,Right,7,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22235,Wilfrid Jaures Kaptoum,Wilfrid Jaures Kaptoum,Cameroon,,Left,7,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22287,Adrià Giner Pedrosa,Adrià Giner Pedrosa,Spain,,Right,7,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22321,Ander Barrenetxea Muguruza,Ander Barrenetxea Muguruza,Spain,,Right,7,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22332,Roberto Santamaría Cipriain,Roberto Santamaría Cipriain,Spain,,Right,7,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22390,Francisco António Machado Mota de Castro Trincão,Francisco António Machado Mota de Castro Trincão,Portugal,,Right,7,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22418,Bryan Gil Salvatierra,Bryan Gil Salvatierra,Spain,,Right,7,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22452,Aihen Muñoz Capellán,Aihen Muñoz Capellán,Spain,,Right,7,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22740,Kang-In Lee,Kang-In Lee,Korea (South),,Left,7,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22801,Roberto López Alcaide,Roberto López Alcaide,Spain,,Right,7,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22819,Bruno Soriano Llido,Bruno Soriano Llido,Spain,,Left,7,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22915,Diego Lainez Leyva,Diego Lainez Leyva,Mexico,,Right,7,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
22919,Lluís López Mármol,Lluís López Mármol,Spain,,Right,7,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23211,Víctor Mollejo Carpintero,Víctor Mollejo Carpintero,Spain,,Right,7,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23212,Martín Merquelanz Castellanos,Martín Merquelanz Castellanos,Spain,,Right,7,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23213,Enric Gallego Puigsech,Enric Gallego Puigsech,Spain,,Left,7,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23218,Francisco Borja Lasso de la Vega Gayán,Francisco Borja Lasso de la Vega Gayán,Spain,,Right,7,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23263,Lisandro Magallán,Lisandro Magallán,Argentina,,Right,7,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23264,Seung-Ho Paik,Seung-Ho Paik,Korea (South),,Left,7,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23307,Idrissa Doumbia,Idrissa Doumbia,Côte d'Ivoire,,Right,7,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23317,André Campos Moreira,André Campos Moreira,Portugal,,Right,7,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23322,Javier Galán Gil,Javier Galán Gil,Spain,,Right,7,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23343,Lei Wu,Lei Wu,China,,Right,7,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23344,Aitor Fernández Abarisketa,Aitor Fernández Abarisketa,Spain,,Right,7,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23416,Stefan Šćepović,Stefan Šćepović,Serbia,,Right,1,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23445,Francisco Reis Ferreira,Francisco Reis Ferreira,Portugal,,Right,1,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23488,Mario Suárez Mata,Mario Suárez Mata,Spain,,Left,1,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23492,Stiven Ricardo Plaza Castillo,Stiven Ricardo Plaza Castillo,Ecuador,,Right,1,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23522,Emerson Aparecido Leite de Souza Junior,Emerson Aparecido Leite de Souza Junior,Brazil,,Right,20,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23561,Vasyl Kravets,Vasyl Kravets,Ukraine,,Right,20,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23627,João Pedro Neves Filipe,João Pedro Neves Filipe,Portugal,,Right,20,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23677,Yassin Fékir,Yassin Fékir,France,,Right,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23747,Cristian Omar Espinoza,Cristian Omar Espinoza,Argentina,,Left,20,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23761,Alhassane Bangoura,Alhassane Bangoura,Guinea,,Right,20,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23785,Théo Bongonda Mbul''Ofeko Batombo,Théo Bongonda Mbul''Ofeko Batombo,"Congo, (Kinshasa)",,Left,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23791,Víctor Casadesús Castaño,Víctor Casadesús Castaño,Spain,,Left,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23799,Eddy Silvestre Pascual İsrafilov,Eddy Silvestre Pascual İsrafilov,Azerbaijan,,Right,20,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23800,Laureano Sanabria Ruiz,Laureano Sanabria Ruiz,Spain,,Left,20,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23802,Juan Muñoz Muñoz,Juan Muñoz Muñoz,Spain,,Right,20,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23803,Esteban Rodrigo Burgos,Esteban Rodrigo Burgos,Argentina,,Right,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23805,Diego Caballo Alonso,Diego Caballo Alonso,Spain,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23806,Alejandro Bergantiños García,Alejandro Bergantiños García,Spain,,Right,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23807,Domingos Sousa Coutinho Meneses Duarte,Domingos Sousa Coutinho Meneses Duarte,Portugal,,Right,20,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23808,Enrique González Casín,Enrique González Casín,Spain,,Right,20,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23811,Alberto Perea Correoso,Alberto Perea Correoso,Spain,,Right,20,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23812,Rafael Mir Vicente,Rafael Mir Vicente,Spain,,Right,20,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23816,José Antonio Reyes Calderón,José Antonio Reyes Calderón,Spain,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23821,Fausto Antonio Tienza Nuñez,Fausto Antonio Tienza Nuñez,Spain,,Right,20,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23825,Fidel Chaves de la Torre,Fidel Chaves de la Torre,Spain,,Right,20,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23833,Borja Viguera Manzanares,Borja Viguera Manzanares,Spain,,Right,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23837,Álvaro Traver Navarrete,Álvaro Traver Navarrete,Spain,,Right,20,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23838,Pablo Pérez Rodríguez,Pablo Pérez Rodríguez,Spain,,Left,20,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23843,Diego Mariño Villar,Diego Mariño Villar,Spain,,Right,20,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23848,Carlos Carmona Bonet,Carlos Carmona Bonet,Spain,,Right,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23849,Francisco José Villalba Rodrigo,Francisco José Villalba Rodrigo,Spain,,Right,20,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23921,Juan Soriano Oropesa,Juan Soriano Oropesa,Spain,,Right,20,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23924,Mamadou Sylla Diallo,Mamadou Sylla Diallo,Senegal,,Right,20,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23930,Ikechukwu Uche,Ikechukwu Uche,Nigeria,,Right,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23931,Francisco Mérida Pérez,Francisco Mérida Pérez,Spain,,Right,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23934,Rafael Jiménez Jarque,Rafael Jiménez Jarque,Spain,,Right,20,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23936,Antonio Jesús Cotán Pérez,Antonio Jesús Cotán Pérez,Spain,,Right,20,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23940,Mikel Villanueva Álvarez,Mikel Villanueva Álvarez,Venezuela (Bolivarian Republic),,Right,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23943,Rubén García Santos,Rubén García Santos,Spain,,Right,20,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23944,Oier Sanjurjo Mate,Oier Sanjurjo Mate,Spain,,Left,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23945,Iñigo Pérez Soto,Iñigo Pérez Soto,Spain,,Right,20,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23946,Miguel Olavide Montes,Miguel Olavide Montes,Spain,,Left,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23947,Roberto Torres Morales,Roberto Torres Morales,Spain,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23948,Carlos Clerc Martínez,Carlos Clerc Martínez,Spain,,Left,20,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23949,Unai García Lugea,Unai García Lugea,Spain,,Right,20,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23950,David García Zubiría,David García Zubiría,Spain,,Right,20,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23966,Mickaël Malsa,Mickaël Malsa,Martinique,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23967,Alejandro Fernández Iglesias,Alejandro Fernández Iglesias,Spain,,Right,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23970,José María Martín-Bejarano Serrano,José María Martín-Bejarano Serrano,Spain,,Both,20,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23971,Jairo Izquierdo González,Jairo Izquierdo González,Spain,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23972,José Joaquín Matos García,José Joaquín Matos García,Spain,,Right,20,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23973,Salvador Sánchez Ponce,Salvador Sánchez Ponce,Spain,,Left,20,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23974,Roberto Antonio Correa Silva,Roberto Antonio Correa Silva,Spain,,Left,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23978,Manuel Javier Vallejo Galván,Manuel Javier Vallejo Galván,Spain,,Right,20,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23981,Álvaro Tejero Sacristán,Álvaro Tejero Sacristán,Spain,,Right,20,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23986,Aleix Febas Pérez,Aleix Febas Pérez,Spain,,Left,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23987,Rey Manaj,Rey Manaj,Albania,,Right,20,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23991,Miguel Ángel De las Cuevas Barberá,Miguel Ángel De las Cuevas Barberá,Spain,,Left,20,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23994,Alejandro Menéndez Díez,Alejandro Menéndez Díez,Spain,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
23995,Jaime Romero Gómez,Jaime Romero Gómez,Spain,,Right,20,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24034,Jorge Marcos Pombo Escobar,Jorge Marcos Pombo Escobar,Spain,,Right,20,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24035,Álvaro Vázquez García,Álvaro Vázquez García,Spain,,Left,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24037,Alberto Soro Álvarez,Alberto Soro Álvarez,Spain,,Right,20,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24049,Luis Jesús Rioja González,Luis Jesús Rioja González,Spain,,Left,20,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24052,Yan Brice Eteki,Yan Brice Eteki,Cameroon,,Both,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24053,Álvaro Giménez Candela,Álvaro Giménez Candela,Spain,,Right,20,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24055,Juan Carlos Real Ruiz,Juan Carlos Real Ruiz,Spain,,Right,20,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24067,Abdón Prats Bastidas,Abdón Prats Bastidas,Spain,,Left,20,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24070,Saúl Berjón Pérez,Saúl Berjón Pérez,Spain,,Left,20,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24072,Salvador Sevilla López,Salvador Sevilla López,Spain,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24078,Javier Muñoz Jiménez,Javier Muñoz Jiménez,Spain,,Right,20,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24079,Júnior Wakalibille Lago,Júnior Wakalibille Lago,Côte d'Ivoire,,Right,20,,CF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24083,Manuel Reina Rodríguez,Manuel Reina Rodríguez,Spain,,Right,20,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24084,Martin Valjent,Martin Valjent,Slovakia,,Right,20,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24085,Pervis Josué Estupiñán Tenorio,Pervis Josué Estupiñán Tenorio,Ecuador,,Right,20,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24086,Antonio José Raillo Arenas,Antonio José Raillo Arenas,Spain,,Left,20,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24087,Iddrisu Baba Mohammed,Iddrisu Baba Mohammed,Ghana,,Right,20,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24088,Daniel José Rodríguez Vázquez,Daniel José Rodríguez Vázquez,Spain,,Left,20,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24089,Joan Sastre Vanrell,Joan Sastre Vanrell,Spain,,Both,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24093,Luis Javier Suárez Charris,Luis Javier Suárez Charris,Colombia,,Left,20,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24126,José Antonio Rodríguez Díaz,José Antonio Rodríguez Díaz,Spain,,Right,20,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24127,Ramon Olamilekan Azeez,Ramon Olamilekan Azeez,Nigeria,,Left,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24132,Francisco Miguel Varela Martín,Francisco Miguel Varela Martín,Spain,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24133,Víctor David Díaz Miguel,Víctor David Díaz Miguel,Spain,,Right,20,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24134,Germán Sánchez Barahona,Germán Sánchez Barahona,Spain,,Right,20,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24136,Federico Vico Villegas,Federico Vico Villegas,Spain,,Right,20,,RF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24138,Joaquín José Marín Ruiz,Joaquín José Marín Ruiz,Spain,,Right,20,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24140,Rui Tiago Dantas da Silva,Rui Tiago Dantas da Silva,Portugal,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24141,Federico San Emeterio Díaz,Federico San Emeterio Díaz,Spain,,Left,20,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24142,José Antonio Martínez Gil,José Antonio Martínez Gil,Spain,,Right,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24143,Álvaro Vadillo Cifuentes,Álvaro Vadillo Cifuentes,Spain,,Right,20,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24144,Ángel Montoro Sánchez,Ángel Montoro Sánchez,Spain,,Right,20,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24149,José Antonio García Rabasco,José Antonio García Rabasco,Spain,,Right,20,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24162,Xavier Torres Buigues,Xavier Torres Buigues,Spain,,Right,20,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24165,Edgar Badía Guardiola,Edgar Badía Guardiola,Spain,,Right,20,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24166,Juan Francisco Martínez Modesto,Juan Francisco Martínez Modesto,Spain,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24169,Gonzalo Cacicedo Verdú,Gonzalo Cacicedo Verdú,Spain,,Right,20,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24172,Álvaro Juan Cruz Armada,Álvaro Juan Cruz Armada,Spain,,Right,20,,LB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24173,Carlos Castro García,Carlos Castro García,Spain,,Left,20,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24175,Daniel Pedro Calvo San Román,Daniel Pedro Calvo San Román,Spain,,Right,20,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24194,Alejandro Carbonell Vallés,Alejandro Carbonell Vallés,Spain,,Right,20,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24211,Sergio Herrera Pirón,Sergio Herrera Pirón,Spain,,Left,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24212,Aridane Hernández Umpiérrez,Aridane Hernández Umpiérrez,Spain,,Right,20,,CDM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24234,Juan Domínguez Lamas,Juan Domínguez Lamas,Spain,,Left,20,,LM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24236,Ander Guevara Lajo,Ander Guevara Lajo,Spain,,Right,20,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24249,Juan Muñiz Gallego,Juan Muñiz Gallego,Spain,,Left,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24251,José Antonio Morente Oliva,José Antonio Morente Oliva,Spain,,Right,20,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24252,José Carlos Lazo Romero,José Carlos Lazo Romero,Spain,,Right,20,,ST,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24253,José Carlos Ramírez Suárez,José Carlos Ramírez Suárez,Spain,,Right,20,,RB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24255,Juan Carlos Martín Corral,Juan Carlos Martín Corral,Spain,,Left,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24263,Ismael López Blanco,Ismael López Blanco,Spain,,Right,20,,CAM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24266,Luis Jesús Pérez Maqueda,Luis Jesús Pérez Maqueda,Spain,,Right,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24267,Uroš Račić,Uroš Račić,Serbia,,Right,20,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24269,Marc Pedraza Sarto,Marc Pedraza Sarto,Spain,,Right,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24270,Filip Malbašić,Filip Malbašić,Serbia,,Left,20,,LF,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24272,Luis Milla Manzanares,Luis Milla Manzanares,Spain,,Right,20,,GK,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24273,Jorge Sáenz de Miera Colmeiro,Jorge Sáenz de Miera Colmeiro,Spain,,Right,20,,LWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24277,Vincenzo Renato Rennella,Vincenzo Renato Rennella,Italy,,Left,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24313,Miguel Flaño Bezunartea,Miguel Flaño Bezunartea,Spain,,Right,20,,RW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24315,Enrique Barja Afonso,Enrique Barja Afonso,Spain,,Right,20,,RM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24318,Alberto Guitián Ceballos,Alberto Guitián Ceballos,Spain,,Right,20,,LW,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24322,Isaac Carcelén Valencia,Isaac Carcelén Valencia,Spain,,Right,20,,CM,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24324,Gustavo Adrián Ramos Vásquez,Gustavo Adrián Ramos Vásquez,Colombia,,Right,20,,CB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
24391,Borja Galán González,Borja Galán González,Spain,,Right,20,,RWB,2025-07-14 19:26:32.245082 +00:00,2025-07-14 19:26:32.245082 +00:00
